date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2025-03-16 00:00:00,4.5,-2.9,12,,,,16.7,,,
2025-03-17 00:00:00,14.2,,,,,,24.2,,,
2025-03-18 00:00:00,18.5,11,26.3,,,,20.4,,,
2025-03-19 00:00:00,7.8,1,17.9,,,,34.5,,,
2025-03-20 00:00:00,,,,,,,,,,
2025-03-21 00:00:00,,,,,,,,,,
2025-03-22 00:00:00,8.1,-0.5,15.6,0,,,15.4,,1014,
2025-03-23 00:00:00,10.5,6.9,14,0,,,28.4,,1009.2,
2025-03-24 00:00:00,6.7,1.2,11.4,0,,,12.9,,1015,
2025-03-25 00:00:00,8.4,2.2,15.9,0,,,9.8,,1019.3,
2025-03-26 00:00:00,9.3,1.9,16.4,0.3,,,10.1,,1024,
2025-03-27 00:00:00,14.3,6.8,25.2,3.6,,,20.3,,1014.6,
2025-03-28 00:00:00,20.1,16.1,26,0,,,29.6,,1007.1,
2025-03-29 00:00:00,19.3,14.1,24.3,0.1,,,16.6,,1004.4,
2025-03-30 00:00:00,5.5,3.8,8.7,0.6,,,27,,1008.1,
2025-03-31 00:00:00,7.5,1.9,13.6,0,,,11.9,,1016.9,
2025-04-01 00:00:00,9.5,5,13.7,1,,,26.4,,1006.1,
2025-04-02 00:00:00,13.1,8.6,18.6,20.2,,,23.3,,995.9,
2025-04-03 00:00:00,8.3,3.6,12.7,0,,,6.7,,1016.2,
2025-04-04 00:00:00,7.7,5.4,9.1,3.5,,,14,,1020.4,
2025-04-05 00:00:00,6.2,2.4,9.6,0.1,,,22,,1023.8,
2025-04-06 00:00:00,6.4,-1.3,13.3,0,,,7.1,,1020.9,
2025-04-07 00:00:00,6.2,2,10.4,0,,,16.5,,1017.8,
2025-04-08 00:00:00,7.2,-0.6,15.1,0,,,15.9,,1018.2,
2025-04-09 00:00:00,16.3,8.7,23.9,1.6,,,17,,1011.4,
2025-04-10 00:00:00,14.8,8.6,20.1,0,,,22.1,,1019.4,
2025-04-11 00:00:00,11.3,3.8,18,0,,,8.2,,1023.8,
2025-04-12 00:00:00,15,6.6,23.8,0,,,23.3,,1015.2,
2025-04-13 00:00:00,21,15.1,27.8,0,,,20.1,,1003.7,
2025-04-14 00:00:00,13.8,8.1,18.3,0.4,,,25.5,,1017,
2025-04-15 00:00:00,11.2,2.7,18.3,0,,,15.8,,1023.2,
2025-04-16 00:00:00,16.3,7.2,25,0,,,20.7,,1013.9,
2025-04-17 00:00:00,21.3,17.6,26.5,7.5,,,26.8,,,
2025-04-18 00:00:00,13.7,10.5,21.2,0,,,16,,1005.6,
2025-04-19 00:00:00,10.8,7.2,15,0,,,12.8,,,
2025-04-20 00:00:00,10.1,7.6,11.7,31.8,,,16.9,,1011.5,
2025-04-21 00:00:00,14.5,8.2,22.1,0,,,15.3,,1012.7,
2025-04-22 00:00:00,19.6,13.9,26.1,10.8,,,14.5,,1014,
2025-04-23 00:00:00,19.6,15.2,27,0,,,12.9,,1016.2,
2025-04-24 00:00:00,19.4,15.1,24.2,26.1,,,12.4,,1016.3,
2025-04-25 00:00:00,14.3,12.4,18,27.4,,,14.8,,1019.2,
2025-04-26 00:00:00,13.1,8.8,16.4,0.6,,,14.8,,1023.1,
2025-04-27 00:00:00,14.6,12.5,17,0.1,,,21.2,,1017.3,
2025-04-28 00:00:00,21.9,16.9,28,11.1,,,30.7,,1008.2,
2025-04-29 00:00:00,15.3,10,20.5,1.1,,,15.4,,1017.9,
2025-04-30 00:00:00,15.2,11.1,20.3,1.7,,,11.9,,1013.1,
2025-05-01 00:00:00,16.7,13.9,22,8.9,,,12.7,,1009.2,
2025-05-02 00:00:00,12.3,9.9,15.3,2.9,,,9.7,,1013.5,
2025-05-03 00:00:00,12.2,5.1,18.5,0,,,12.1,,1017,
2025-05-04 00:00:00,15.4,7.7,23,0,,,4.5,,1016.6,
2025-05-05 00:00:00,18.4,11,25.2,0,,,8.9,,1014.5,
2025-05-06 00:00:00,17.8,11.2,24.1,0,,,11.9,,1016.6,
2025-05-07 00:00:00,19.6,14.3,25.4,0,,,10.5,,1016.2,
2025-05-08 00:00:00,19.5,14.9,25.4,0,,,12.7,,1018.9,
2025-05-09 00:00:00,18.9,11.7,25.3,0,,,9,,1022.7,
2025-05-10 00:00:00,22,12.5,30,0,,,5.3,,1022.8,
2025-05-11 00:00:00,22.1,13.9,28.7,0,,,10.5,,1020.8,
2025-05-12 00:00:00,21.7,14,28,0,,,7.6,,1013.1,
2025-05-13 00:00:00,23.6,16.5,29.9,0,,,10.7,,1006.3,
2025-05-14 00:00:00,25,17.7,31,0,,,18.8,,1001.2,
2025-05-15 00:00:00,23.5,20,28,5,,,25.3,,999.2,
2025-05-16 00:00:00,20.3,14.9,26,1.2,,,27,,1002.3,
2025-05-17 00:00:00,17,12,23.5,0,,,18.3,,1011.5,
2025-05-18 00:00:00,18.1,9.2,25.8,0,,,19.5,,1012.3,
2025-05-19 00:00:00,18.6,16.5,20.8,15,,,19.4,,1003.9,
2025-05-20 00:00:00,15.4,11.9,17.2,5.2,,,13.8,,1003.1,
2025-05-21 00:00:00,14.7,9.5,20.9,0,,,15.5,,1014.1,
2025-05-22 00:00:00,14.2,9.3,20,0,,,14.2,,1020,
2025-05-23 00:00:00,14.6,7.7,19.6,1.6,,,4.5,,1019.7,
2025-05-24 00:00:00,18.8,14.4,24.3,0.1,,,14.3,,1018.9,
2025-05-25 00:00:00,17.1,13.6,20.2,1.5,,,16.6,,1021.6,
2025-05-26 00:00:00,15.2,12.6,18.8,5,,,13.7,,1021.8,
2025-05-27 00:00:00,14.9,13,17.1,5.3,,,6.4,,1020.3,
2025-05-28 00:00:00,17.2,12.7,22.4,0.2,,,5.8,,1019.3,
2025-05-29 00:00:00,18.6,14.6,23.7,0.2,,,7.2,,1018.7,
2025-05-30 00:00:00,19.3,11.3,26.5,0,,,8.9,,1017.2,
2025-05-31 00:00:00,22.8,15.9,31,0.4,,,6.6,,1011.9,
2025-06-01 00:00:00,24,14.5,31.9,0,,,6.6,,1011.7,
2025-06-02 00:00:00,25.2,17.9,32,0,,,17.8,,1011.4,
2025-06-03 00:00:00,19.9,15.2,24.7,20.5,,,14.4,,1009.2,
2025-06-04 00:00:00,18.3,11.8,24.1,0,,,10.7,,1016.9,
2025-06-05 00:00:00,19.2,14.2,22.6,0.7,,,7.1,,1018,
2025-06-06 00:00:00,22.1,16.8,27.3,0,,,3.8,,1014.9,
2025-06-07 00:00:00,20.5,17.8,24.6,22.2,,,6,,1011,
2025-06-08 00:00:00,17.9,14.4,22,1.1,,,10.1,,1011.5,
2025-06-09 00:00:00,18.7,12.5,24.3,0,,,14.6,,1010.8,
2025-06-10 00:00:00,21.6,12.9,30.1,0,,,6.6,,1014.8,
2025-06-11 00:00:00,25.8,16.9,35,0,,,13,,1015.5,
2025-06-12 00:00:00,24.3,19.7,28.2,0.9,,,9,,1014.9,
2025-06-13 00:00:00,24.2,18.3,30.3,0,,,6.4,,1013,
2025-06-14 00:00:00,25.8,19.6,31.2,0.1,,,9.5,,1015.4,
2025-06-15 00:00:00,26.7,21.9,31.4,0.7,,,7.4,,1016.8,
2025-06-16 00:00:00,26.4,20.6,32,0,,,9.7,,1013.9,
2025-06-17 00:00:00,23.8,21.2,28,3.5,,,9.9,,1010.7,
2025-06-18 00:00:00,22.9,19.2,27.2,16.4,,,8.2,,1010.5,
2025-06-19 00:00:00,24.5,16.8,32,0,,,8.6,,1015.6,
2025-06-20 00:00:00,29.6,23.2,36,0.5,,,26.4,,1009.7,
2025-06-21 00:00:00,30.9,27.4,35,0,,,35,35,1007.3,
2025-06-22 00:00:00,30.1,26.1,34.5,0,,,32.2,33,1011.5,
2025-06-23 00:00:00,28.2,22.6,33.4,46.7,,,23.5,,1016,
2025-06-24 00:00:00,24.4,22.5,29.5,40.2,,,9,,1020.5,
2025-06-25 00:00:00,27.2,21.8,32.5,0,,,13.8,,1017.8,
2025-06-26 00:00:00,26.9,22.5,32,16.8,,,17.3,,1013.4,
2025-06-27 00:00:00,26.2,19.8,32.3,0,,,4.8,,1014.8,
2025-06-28 00:00:00,27.5,23,31.8,0,,,12.5,,1014.9,
2025-06-29 00:00:00,25.3,21.5,29.6,8.2,,,9.6,,1013.6,
2025-06-30 00:00:00,24.2,22,28.1,5.8,,,7.3,,1015.4,
2025-07-01 00:00:00,24.5,17.8,30.3,0,,,3.6,,1018.5,
2025-07-02 00:00:00,25.6,19.5,31.1,0,,,11.9,,1016.2,
2025-07-03 00:00:00,27.7,22.2,32.7,0,,,11.4,,1015.4,
2025-07-04 00:00:00,27.6,22.8,32.2,0,,,14.2,,1015.7,
2025-07-05 00:00:00,27.3,23.7,31.5,23.3,,,15.5,,1013.4,
2025-07-06 00:00:00,26.1,22.3,30.6,4.1,,,6.2,,1014.7,
2025-07-07 00:00:00,27.3,22.5,32.1,8.6,,,3.3,,1016.7,
2025-07-08 00:00:00,24.3,19.2,29.5,11.4,,,5.2,,1018.5,
2025-07-09 00:00:00,26.3,20.1,31.7,0,,,5.8,,1017.5,
2025-07-10 00:00:00,27.7,22.8,32.8,2.1,,,14.1,,1012.3,
2025-07-11 00:00:00,26.7,22.5,31.1,28.9,,,13.3,,1009.5,
2025-07-12 00:00:00,23.4,19.8,27.7,0,,,6.9,,1015.5,
2025-07-13 00:00:00,24.1,18.1,29.5,0,,,3.4,,1017,
2025-07-14 00:00:00,26,20.3,31.2,0,,,7.6,,1017.2,
2025-07-15 00:00:00,27.2,21.3,32.2,0,,,11.9,,1014.3,
2025-07-16 00:00:00,24.4,20.6,28.6,5.2,,,9.8,,1013,
2025-07-17 00:00:00,21.2,18.8,23,11.5,,,8.8,,1017.8,
2025-07-18 00:00:00,24.7,20.1,28.7,0.6,,,10.8,,1017.1,
2025-07-19 00:00:00,27.1,24.6,31,39,,,10.8,,1012.7,
2025-07-20 00:00:00,27.2,25,30.5,0.2,,,11.1,,1012.5,
2025-07-21 00:00:00,25.3,22.3,27.5,0,,,12.5,,1013.3,
2025-07-22 00:00:00,27.6,23.2,32.5,0,,,12.1,,1013.2,
2025-07-23 00:00:00,28.6,24.5,32.6,8,,,18,,1013.8,
2025-07-24 00:00:00,24.6,21.7,27.7,40.5,,,11.1,,1016.3,
2025-07-25 00:00:00,25.4,23.7,28,15.4,,,6.1,,1016.1,
2025-07-26 00:00:00,27.3,22.7,31.9,5.6,,,4.5,,1014,
2025-07-27 00:00:00,29.7,24.8,33.9,0,,,9.6,,1015.8,
2025-07-28 00:00:00,29.1,23.5,34,0.3,,,17.2,,1018.9,
2025-07-29 00:00:00,30.4,25.7,35.4,0.9,,,9.4,,1019.5,
2025-07-30 00:00:00,24.8,21.5,28.5,18.2,,,7.4,,1019,
2025-07-31 00:00:00,22.7,19.6,26,0,,,11.8,,1023.1,
2025-08-01 00:00:00,20,15.6,24.1,0,,,9.7,,1027.4,
2025-08-02 00:00:00,21.1,16.6,26,0,,,7.7,,1025.6,
2025-08-03 00:00:00,19.7,16.1,22.6,0,,,9.1,,1020.5,
2025-08-04 00:00:00,22.1,17.3,27,0,,,5.1,,1019.5,
2025-08-05 00:00:00,23.9,18.7,29,0,,,10.7,,1021,
2025-08-06 00:00:00,24.4,21,30.2,4.2,,,14.3,,1020.3,
2025-08-07 00:00:00,26.4,23.1,30.5,8.1,,,15.8,,1016.5,
2025-08-08 00:00:00,28.8,24.1,34,0,,,21,,1010.2,
2025-08-09 00:00:00,27.3,25,29.6,8.6,,,15.2,,1012,
2025-08-10 00:00:00,25.6,21.7,29.8,15.1,,,10.6,,1014.9,
2025-08-11 00:00:00,23.4,21,27,4,,,3.2,,1016.4,
2025-08-12 00:00:00,24.8,21.5,29,11.9,,,5.9,,1015.3,
2025-08-13 00:00:00,25.1,19.8,30.2,0,,,5.1,,1016.2,
2025-08-14 00:00:00,25.1,20.5,30.5,0,,,12.7,,1015.2,
2025-08-15 00:00:00,27.8,22.3,34,3.7,,,13.2,,1015.7,
2025-08-16 00:00:00,29.4,25,34.7,0,,,13.3,,1016.1,
2025-08-17 00:00:00,29,24,34,0,,,11.8,,1015.4,
2025-08-18 00:00:00,28.3,25.2,32.1,0,,,8.1,,1015.1,
2025-08-19 00:00:00,28.3,24.2,33,0,,,5.2,,1018.2,
2025-08-20 00:00:00,26.9,21.5,32.7,0,,,4.7,,1019.2,
2025-08-21 00:00:00,24.9,20.5,29.9,0.1,,,8.6,,1018.7,
2025-08-22 00:00:00,23.7,17.4,30,0,,,4.5,,1018.3,
2025-08-23 00:00:00,23,17.2,26.9,0.3,,,8.3,,1019.2,
2025-08-24 00:00:00,19.1,13.8,26,0,,,7,,1020.8,
2025-08-25 00:00:00,17.7,11,24,0,,,6,,1023,
2025-08-26 00:00:00,19,12,26,0,,,5.6,,1024.6,
2025-08-27 00:00:00,20.9,15,27,0,,,10.1,,1022.2,
2025-08-28 00:00:00,21.5,15,28,0,,,5.7,,1020,
2025-08-29 00:00:00,22.9,14,29,0,,,7.2,,1019.2,
2025-08-30 00:00:00,21.8,15,28,0.1,,,8.8,,1018.5,
2025-08-31 00:00:00,20.1,19,22,8.3,,,9.8,,1020.9,
2025-09-01 00:00:00,18.4,17,20,5.4,,,12.3,,1021.3,
2025-09-02 00:00:00,20.7,15,27,0,,,6.4,,1019.2,
2025-09-03 00:00:00,19.1,14,25,2.9,,,10.9,,1013.8,
2025-09-04 00:00:00,16.5,10,23,0,,,10.3,,1011.3,
2025-09-05 00:00:00,16.8,13,21,0,,,12.5,,1015.5,
2025-09-06 00:00:00,15.5,9,22,0,,,8.1,,1020.4,
2025-09-07 00:00:00,18,10,25,0,,,9.6,,1023.2,
2025-09-08 00:00:00,19.3,13,26,0,,,17.1,,1020.5,
2025-09-09 00:00:00,20.2,15,26,0.3,,,12.4,,1016.6,
2025-09-10 00:00:00,23.5,18,30,0,,,5.8,,1018.7,
2025-09-11 00:00:00,24.9,18,32,0,,,9.4,,1019.6,
2025-09-12 00:00:00,27.5,21,35,0,,,17.8,,1016.3,
2025-09-13 00:00:00,28.1,22,36,0,,,13.2,,1014.9,
2025-09-14 00:00:00,26.7,22,31,0.4,,,14,,1015,
2025-09-15 00:00:00,26.2,20,33,2.9,,,10.4,,1018.2,
2025-09-16 00:00:00,27,21,34,1.7,,,9,,1020.1,
2025-09-17 00:00:00,23.7,20,29,10.8,,,4.9,,1017.4,
2025-09-18 00:00:00,21.4,20,25,0.9,,,6.4,,1016.2,
2025-09-19 00:00:00,21.3,18,27,1.2,,,9.1,,1016.3,
2025-09-20 00:00:00,20.2,17,25,0.2,,,8.9,,1016.2,
2025-09-21 00:00:00,20.7,16,24,4.9,,,4.4,,1013.1,
2025-09-22 00:00:00,23.8,18,30,0.4,,,10.5,,1010.2,
2025-09-23 00:00:00,19.9,18,22,14.2,,,8.5,,1014.3,
2025-09-24 00:00:00,20.9,17,26,1.1,,,8.7,,1017.7,
2025-09-25 00:00:00,21.4,14,28,0,,,4.3,,1016.6,
2025-09-26 00:00:00,22.4,16,30,0,,,6.8,,1013.7,
2025-09-27 00:00:00,23.3,16,32,0,,,10.2,,1014.2,
2025-09-28 00:00:00,23.3,14,32,0,,,7,,1018.8,
2025-09-29 00:00:00,24.2,18,31,0,,,9,,1020.8,
2025-09-30 00:00:00,23.2,17,29,0,,,8.7,,1020.6,
2025-10-01 00:00:00,24.2,20,31,0,,,9.9,,1018.8,
2025-10-02 00:00:00,24.2,18,32,0,,,11.4,,1020.4,
2025-10-03 00:00:00,25.3,19,32,0,,,12.7,,1019.9,
2025-10-04 00:00:00,24.9,20,31,0,,,21,,1015.4,
2025-10-05 00:00:00,23.8,17,31,0.4,,,21.8,,1013,
2025-10-06 00:00:00,16.6,14,22,29.7,,,10.7,,1018.2,
2025-10-07 00:00:00,15.5,11.1,21,0.1,,,10.7,,1022.8,
2025-10-08 00:00:00,16.2,10,22.4,0,,,4.2,,1027.2,
2025-10-09 00:00:00,18.4,13,24.5,0,,,9.2,,1025.3,
2025-10-10 00:00:00,20.6,16,26.9,0.3,,,5.7,,,
2025-10-11 00:00:00,18.1,13,26,0,,,13.6,,1017.5,
2025-10-12 00:00:00,22.3,17,29,0,,,20.4,,1007.8,
2025-10-13 00:00:00,19.4,15,23,1.2,,,15,,1017.5,
2025-10-14 00:00:00,19.6,17,23,0.8,,,10.4,,1022.6,
2025-10-15 00:00:00,22.9,19,27,0,,,8.2,,1019.8,
2025-10-16 00:00:00,22.9,20,28,0,,,17.5,,1014.7,
2025-10-17 00:00:00,21.7,18,27,4.9,,,11.8,,1007.9,
2025-10-18 00:00:00,18.1,12,24,0.3,,,11.1,,1006.6,
2025-10-19 00:00:00,12.1,5,19,0.1,,,15.7,,1015.7,
2025-10-20 00:00:00,14.2,10,21,0,,,19,,1009.2,
2025-10-21 00:00:00,11,8,16,0,,,21.1,,1016.1,
2025-10-22 00:00:00,10.9,4,20,0,,,9.4,,1019,
2025-10-23 00:00:00,11.6,4,20,0,,,4.6,,1021.7,
2025-10-24 00:00:00,11.3,9,14,0.4,,,14.2,,1021.5,
2025-10-25 00:00:00,12.6,12,15,0.5,,,12.7,,1020.1,
2025-10-26 00:00:00,13.5,11,16,0,,,18.3,,1019.8,
2025-10-27 00:00:00,12.1,12,13,0,,,11.3,,1017.1,
2025-10-28 00:00:00,10.8,8,12,0.9,,,13.1,,1016.2,
2025-10-29 00:00:00,9.4,6,12,2.7,,,23.2,,1019,
2025-10-30 00:00:00,7.6,2,14,0,,,7.4,,1017.5,
2025-10-31 00:00:00,7.5,3,13,0,,,12.5,,1016.7,
2025-11-01 00:00:00,6.6,3,10,1,,,9.6,,1020.8,
2025-11-02 00:00:00,7.2,1,14,0,,,16.6,,1019.8,
2025-11-03 00:00:00,11.6,5,18,0,,,10.5,,1023.5,
2025-11-04 00:00:00,13.8,8,20,0,,,14.6,,1015.9,
2025-11-05 00:00:00,11.4,7,16,0,,,14,,1021.6,
2025-11-06 00:00:00,12.1,5,18,0,,,15.5,,1013.9,
2025-11-07 00:00:00,12.6,7,21,0.4,,,13.4,,1008,
2025-11-08 00:00:00,5.6,3,9,3.6,,,15.8,,1012.6,
2025-11-09 00:00:00,-1.4,-5,2,0,,,20.2,,1029.6,
2025-11-10 00:00:00,-1.5,-6,3,0,,,11.1,,1029.7,
2025-11-11 00:00:00,8.2,1,17,0,,,16.3,,1013.1,
2025-11-12 00:00:00,11.6,4,19,0,,,5.8,,1019.4,
2025-11-13 00:00:00,14.2,10,21,0,,,14.7,,1017.8,
2025-11-14 00:00:00,16.9,12,24,0,,,14.8,,1011.5,
2025-11-15 00:00:00,16,9,23,0,,,12.4,,1008.9,
2025-11-16 00:00:00,8.5,4,14,0,,,9.3,,1016.5,
2025-11-17 00:00:00,11.6,7,16,0.8,,,20.8,,1010.3,
2025-11-18 00:00:00,9.7,6,15,1,,,10.2,,1012.6,
2025-11-19 00:00:00,7.9,7,9,0.1,,,6.6,,1020.2,
2025-11-20 00:00:00,8.1,4,12,0,,,7.9,,1016.8,
2025-11-21 00:00:00,6.6,4,8,5.8,,,18,,1015.5,
2025-11-22 00:00:00,8.3,1,17,0,,,11.5,,1019.1,
2025-11-23 00:00:00,9.6,2.6,17,0,,,10.1,,1019.6,
2025-11-24 00:00:00,10.6,9,13,0.6,,,8.4,,1013,
2025-11-25 00:00:00,8.8,2,12,0,,,22,,1013.2,
2025-11-26 00:00:00,1.6,-3,5,0,,,20.9,,1025.2,
2025-11-27 00:00:00,-1.2,-5,5,0,,,7.6,,1030.2,
2025-11-28 00:00:00,-3,-7,-1,1.8,,,15.7,,1026.5,
2025-11-29 00:00:00,-0.6,-5,2,15.4,,,24.1,,1015.6,
2025-11-30 00:00:00,-5.7,-8,-4,0,,,16.2,,1029.9,
2025-12-01 00:00:00,-4.5,-7,-3,3.6,,,6.3,,1023.5,
2025-12-02 00:00:00,-3.1,-9,3,0,,,13.3,,1014.3,
2025-12-03 00:00:00,-1.6,-10,3,0,,,13.8,,1019.6,
2025-12-04 00:00:00,-8.6,-15,-3,0,,,9.8,,1025.7,
2025-12-05 00:00:00,0,-5,6,0,,,13.7,,1011.8,
2025-12-06 00:00:00,1.2,-3,5,0.4,,,9.2,,1009.9,
2025-12-07 00:00:00,-3.2,-8,3,0,,,17.8,,1022,
2025-12-08 00:00:00,-2.9,-8,2,0,,,14.3,,1021.3,
2025-12-09 00:00:00,7,0,12,0.1,,,17.5,,1005.4,
2025-12-10 00:00:00,1.9,-2,11,0,,,22.6,,1014,
2025-12-11 00:00:00,-0.5,-2,2,0,,,13.4,,1012.5,
2025-12-12 00:00:00,-1.9,-6,1,0,,,13.8,,1020.7,
2025-12-13 00:00:00,-9.1,-14,-6,0,,,15.7,,1027.7,
2025-12-14 00:00:00,-10.2,-15,-4,0,,,10.9,,1036,
2025-12-15 00:00:00,0.4,-7,8,0,,,19.3,,1019.5,
2025-12-16 00:00:00,4,-2,12,0,,,12.9,,1011.6,
2025-12-17 00:00:00,7.8,2,14,0,,,15.6,,1010.3,
2025-12-18 00:00:00,2.8,-5,12,1.7,,,28.5,,1004,
2025-12-19 00:00:00,-1.5,-9,6,0,,,17.3,,1011.3,
2025-12-20 00:00:00,5,-0.2,7.9,0,,,12.6,,,
2025-12-21 00:00:00,2.8,-2,9.6,0,,,6.2,,,
2025-12-22 00:00:00,8,2.5,15,0,,,15.8,,,
2025-12-23 00:00:00,9.7,5,17,0,,,9.8,,1019.6,
2025-12-24 00:00:00,9.1,6,12,0,,,8.3,,1018.2,
2025-12-25 00:00:00,10.1,8,12,0,,,11.2,,1013,
2025-12-26 00:00:00,9,7,12,0,,,10,,1010.2,
2025-12-27 00:00:00,8.6,4,12,0,,,13.4,,1006.7,
2025-12-28 00:00:00,0.3,-10,12,0.7,,,31.5,,1011.8,
2025-12-29 00:00:00,-8.7,-11,-5,0,,,23.2,,1029.3,
2025-12-30 00:00:00,-2,-10,6,0,,,11.3,,1024,
2025-12-31 00:00:00,4.1,-1,10,0,,,12.5,,1016.8,
